epoch,accuracy,f1,loss,lr,precision,recall
18,0.14460447430610657,0.4671836495399475,0.2929159104824066,0.000497672,0.4746229350566864,0.46032238006591797
19,0.1423182487487793,0.47761502861976624,0.28815189003944397,0.0004975495,0.48282331228256226,0.472739577293396
20,0.1390032023191452,0.48966309428215027,0.28282153606414795,0.00049742695,0.4945272207260132,0.4850812256336212
21,0.14117512106895447,0.5026818513870239,0.27717262506484985,0.0004973044,0.506162166595459,0.4994581639766693
22,0.13648833334445953,0.512820303440094,0.27302220463752747,0.0004971819,0.5205438733100891,0.5054370760917664
23,0.1284865140914917,0.5206118822097778,0.2685032784938812,0.0004970594,0.5177167057991028,0.5237701535224915
24,0.13020119071006775,0.5307760834693909,0.26383134722709656,0.00049693685,0.5294868350028992,0.5321280360221863
25,0.13488797843456268,0.5395624041557312,0.2590840756893158,0.0004968143,0.539457380771637,0.5398013591766357
26,0.12940101325511932,0.5505850315093994,0.2542235553264618,0.0004966918,0.5521062612533569,0.5493011474609375
27,0.12414266169071198,0.5532293319702148,0.25157445669174194,0.00049656926,0.5513678789138794,0.5552406311035156
28,0.12551440298557281,0.5662968754768372,0.24695342779159546,0.00049644674,0.5688713788986206,0.5638372898101807
29,0.12722907960414886,0.5698451399803162,0.24371923506259918,0.0004963242,0.5694020390510559,0.5704134702682495
30,0.1283721923828125,0.5800262689590454,0.2397100031375885,0.0004962017,0.5803754329681396,0.5798048973083496
31,0.12654320895671844,0.5834654569625854,0.23680736124515533,0.00049607916,0.5812292098999023,0.5858455896377563
32,0.11877000331878662,0.5969452857971191,0.23241300880908966,0.0004959566,0.6016083359718323,0.592406690120697
33,0.11911293864250183,0.5939047336578369,0.23069433867931366,0.0004958341,0.5914648771286011,0.5965076684951782
34,0.12059899419546127,0.6028414368629456,0.22640785574913025,0.0004957116,0.5979122519493103,0.6079006195068359
35,0.12391404062509537,0.6118718981742859,0.22333534061908722,0.00049558905,0.6134056448936462,0.6104313731193542
36,0.11282578855752945,0.615069568157196,0.22028951346874237,0.0004954665,0.6124966144561768,0.617801308631897
37,0.11396890878677368,0.6204445362091064,0.21725574135780334,0.000495344,0.6194807291030884,0.6215266585350037
38,0.11534065008163452,0.6287118792533875,0.21360762417316437,0.00049522147,0.6258264780044556,0.6316580176353455
39,0.1039094626903534,0.6336350440979004,0.21103663742542267,0.00049509894,0.6327617764472961,0.6345750689506531
40,0.1042523980140686,0.6357369422912598,0.2083047330379486,0.0004949764,0.6335269212722778,0.6381117105484009
41,0.11225423216819763,0.6371471881866455,0.20663274824619293,0.0004948539,0.6308276057243347,0.6437541842460632
42,0.10653863847255707,0.6427479386329651,0.20472221076488495,0.00049473136,0.6402444839477539,0.6454499363899231
43,0.10825331509113312,0.6536960005760193,0.19964762032032013,0.00049460883,0.6510760188102722,0.656391978263855
44,0.10985367745161057,0.652678370475769,0.19951382279396057,0.0004944863,0.6483883261680603,0.6570925116539001
45,0.09750799834728241,0.6605792045593262,0.19627758860588074,0.0004943638,0.6571808457374573,0.6640808582305908
46,0.09967992454767227,0.6622993350028992,0.19380107522010803,0.00049424125,0.6563495397567749,0.6684418320655823
47,0.09659350663423538,0.6658567190170288,0.19127944111824036,0.0004941187,0.6570928692817688,0.6749700903892517
48,0.09567901492118835,0.6724748015403748,0.18953585624694824,0.0004939962,0.6716328859329224,0.673377275466919
49,0.0971650630235672,0.6773654222488403,0.18666622042655945,0.00049387367,0.673372745513916,0.6814348697662354
50,0.08573388308286667,0.6760557889938354,0.1860211193561554,0.00049375114,0.6684920787811279,0.6838677525520325
51,0.09282121807336807,0.6831993460655212,0.18318228423595428,0.0004936286,0.6787505149841309,0.6878074407577515
52,0.09190671890974045,0.6844915151596069,0.18129678070545197,0.0004935061,0.6764922738075256,0.6928089261054993
53,0.08710562437772751,0.6843889355659485,0.1807243824005127,0.00049338356,0.6790972352027893,0.6898123621940613
54,0.07864654809236526,0.6911143064498901,0.1777651011943817,0.00049326103,0.6832938194274902,0.699163019657135
55,0.09122084826231003,0.6920860409736633,0.17680753767490387,0.0004931385,0.6850352883338928,0.6993500590324402
56,0.083104707300663,0.6972514390945435,0.1745627373456955,0.000493016,0.6915459632873535,0.7031204700469971
57,0.08790580928325653,0.7008610367774963,0.17247332632541656,0.00049289345,0.6942980289459229,0.7076058983802795
58,0.0866483747959137,0.7061700224876404,0.1699688732624054,0.0004927709,0.7000013589859009,0.7124751210212708
59,0.07075902819633484,0.707191526889801,0.16804221272468567,0.0004926484,0.6973950862884521,0.7173261642456055
60,0.08493369817733765,0.7098867893218994,0.16735994815826416,0.00049252587,0.7043240666389465,0.7157152891159058
61,0.07510288059711456,0.7121896743774414,0.1656799465417862,0.00049240334,0.7044708132743835,0.720176100730896
62,0.07133059203624725,0.714200496673584,0.16382956504821777,0.0004922808,0.7053930759429932,0.7232983708381653
63,0.08127572387456894,0.720473051071167,0.16190391778945923,0.0004921583,0.7163712382316589,0.7246646881103516
64,0.07613168656826019,0.7180209159851074,0.1616152822971344,0.00049203576,0.7104307413101196,0.7258021235466003
65,0.0763603076338768,0.7236539125442505,0.1593305915594101,0.00049191323,0.7172055244445801,0.7302670478820801
66,0.08150434494018555,0.7266073226928711,0.1577029973268509,0.0004917907,0.7191987037658691,0.7342315316200256
67,0.07693187147378922,0.7256922125816345,0.1576983630657196,0.0004916682,0.7187577486038208,0.7328551411628723
68,0.07144489884376526,0.7279967069625854,0.15551848709583282,0.00049154565,0.7189626693725586,0.7373132705688477
69,0.07361682504415512,0.7348785400390625,0.15323024988174438,0.0004914231,0.7290388941764832,0.7408533096313477
70,0.07075902819633484,0.7356881499290466,0.1529260128736496,0.0004913006,0.7304097414016724,0.7410640716552734
71,0.0695016011595726,0.7356324791908264,0.15184184908866882,0.00049117807,0.7286977767944336,0.7427451014518738
72,0.06492912769317627,0.7383970022201538,0.14955595135688782,0.00049105554,0.7323395609855652,0.7446112632751465
73,0.07258801907300949,0.7419322729110718,0.14920610189437866,0.000490933,0.737869143486023,0.7460840344429016
74,0.0695016011595726,0.7424797415733337,0.14713795483112335,0.0004908105,0.7344312071800232,0.7507401704788208
75,0.06332875788211823,0.7475091218948364,0.14519214630126953,0.00049068796,0.7418215870857239,0.7533132433891296
76,0.06630086898803711,0.7455323338508606,0.14579278230667114,0.00049056544,0.7392507791519165,0.7520456910133362
77,0.06801554560661316,0.746455729007721,0.14390790462493896,0.0004904429,0.7369534969329834,0.7562771439552307
78,0.06332875788211823,0.7488521337509155,0.14312906563282013,0.0004903204,0.7411300539970398,0.7567633986473083
79,0.0660722479224205,0.7502879500389099,0.14281131327152252,0.00049019785,0.7424930334091187,0.7582725882530212
80,0.06412894278764725,0.7536001205444336,0.1411897987127304,0.0004900753,0.7469021081924438,0.7604637145996094
81,0.05864197388291359,0.7551462650299072,0.13939470052719116,0.0004899528,0.7472837567329407,0.7632034420967102
82,0.06675811856985092,0.7572924494743347,0.13799796998500824,0.0004898303,0.7493062615394592,0.7654704451560974
83,0.061614084988832474,0.7611435651779175,0.13712824881076813,0.00048970775,0.7553032636642456,0.7671118378639221
84,0.05795610323548317,0.758797824382782,0.13656406104564667,0.0004895852,0.748832643032074,0.7690778970718384
85,0.05406950041651726,0.7585043907165527,0.13632287085056305,0.0004894627,0.750200629234314,0.7670421600341797
86,0.06218564137816429,0.761760413646698,0.13457143306732178,0.00048934016,0.7538157105445862,0.7698962688446045
87,0.06138546019792557,0.7608605623245239,0.1349569410085678,0.00048921764,0.7512967586517334,0.7707135081291199
88,0.056355737149715424,0.7608079314231873,0.13421297073364258,0.0004890951,0.7494378089904785,0.7726020216941833
89,0.057498857378959656,0.7663535475730896,0.13231143355369568,0.0004889726,0.759106457233429,0.7737622261047363
90,0.05418381467461586,0.7693170309066772,0.13064035773277283,0.00048885006,0.7607913613319397,0.778080403804779
91,0.056470051407814026,0.7689470052719116,0.13023975491523743,0.0004887275,0.7605978846549988,0.7775041460990906
92,0.05761316791176796,0.7690098285675049,0.12924176454544067,0.000488605,0.7570551037788391,0.7813624143600464
93,0.055784180760383606,0.7697046399116516,0.1290418803691864,0.0004884825,0.7581509947776794,0.7816498875617981
94,0.05269775912165642,0.7702510356903076,0.1283513456583023,0.00048835995,0.7598958611488342,0.7809509038925171
95,0.054983995854854584,0.774277925491333,0.126197949051857,0.00048823745,0.7636840343475342,0.7852175831794739
96,0.054641060531139374,0.7741851806640625,0.12650921940803528,0.00048811495,0.7634593844413757,0.7852596640586853
97,0.05624142661690712,0.7713844776153564,0.12710581719875336,0.00048799245,0.7611669898033142,0.7819116115570068
98,0.05075445771217346,0.7744876146316528,0.12441984564065933,0.00048786995,0.7590827345848083,0.7905908823013306
99,0.04903978109359741,0.7779625654220581,0.12379753589630127,0.00048774746,0.7691921591758728,0.7869863510131836
100,0.05441243574023247,0.7766664624214172,0.12344656139612198,0.00048762496,0.7650831341743469,0.7886379957199097
101,0.045267488807439804,0.7784014940261841,0.12281733006238937,0.00048750246,0.7652645111083984,0.7920342087745667
102,0.0521261990070343,0.7755975127220154,0.12296360731124878,0.00048737996,0.761218249797821,0.7905601263046265
103,0.053269319236278534,0.7801364064216614,0.12201085686683655,0.00048725746,0.7696348428726196,0.7909879088401794
104,0.046639230102300644,0.7795227766036987,0.1210409626364708,0.00048713497,0.7657890319824219,0.7938092947006226
105,0.050868768244981766,0.7822685241699219,0.1199711337685585,0.00048701247,0.7699472904205322,0.7950440645217896
106,0.0486968457698822,0.7808480858802795,0.11936123669147491,0.00048688997,0.7655981779098511,0.7967586517333984
107,0.0486968457698822,0.785524308681488,0.11792784929275513,0.00048676747,0.7727057933807373,0.7987863421440125
108,0.04766803979873657,0.7847536206245422,0.11741267889738083,0.00048664497,0.7696659564971924,0.8005269169807434
109,0.049839962273836136,0.786066472530365,0.11670025438070297,0.00048652248,0.7714717984199524,0.8012516498565674
110,0.04801097512245178,0.7861801385879517,0.1165662631392479,0.00048639998,0.7720563411712646,0.8008796572685242
111,0.04721079021692276,0.7899182438850403,0.11497478187084198,0.00048627748,0.776160717010498,0.8042116761207581
112,0.045610424131155014,0.7888834476470947,0.1151784211397171,0.00048615498,0.7756456136703491,0.8026053309440613
113,0.0451531782746315,0.7892568111419678,0.11393513530492783,0.00048603248,0.7713297009468079,0.8080471158027649
114,0.043209876865148544,0.7907921075820923,0.11394744366407394,0.00048591,0.7760058641433716,0.8061726093292236
115,0.046753544360399246,0.7908338904380798,0.11302315443754196,0.0004857875,0.7745873332023621,0.8077896237373352
116,0.042866941541433334,0.7925077676773071,0.11313774436712265,0.000485665,0.7774859666824341,0.8081656098365784
117,0.044238682836294174,0.7932440638542175,0.11221647262573242,0.0004855425,0.7780952453613281,0.809013307094574
118,0.04686785489320755,0.7911287546157837,0.11215215176343918,0.00048542,0.7734335660934448,0.8096965551376343
119,0.04332418739795685,0.7937560081481934,0.11088903993368149,0.0004852975,0.7772470712661743,0.8110155463218689
120,0.04652491956949234,0.7931577563285828,0.11103814840316772,0.000485175,0.7760522365570068,0.8110595941543579
121,0.04126657545566559,0.7965922355651855,0.10947417467832565,0.0004850525,0.7777822613716125,0.816356360912323
122,0.042181070894002914,0.795015275478363,0.10956458002328873,0.00048493,0.7775629162788391,0.813296914100647
123,0.041152264922857285,0.7969712615013123,0.10941132158041,0.0004848075,0.7798135876655579,0.8149438500404358
124,0.04298125207424164,0.7946498394012451,0.10980801284313202,0.000484685,0.7778622508049011,0.8122642040252686
125,0.042524006217718124,0.7954689264297485,0.10887134820222855,0.0004845625,0.7750142216682434,0.8171176910400391
126,0.03852308914065361,0.7989057302474976,0.10741453617811203,0.00048444,0.7799808979034424,0.8187853693962097
127,0.03898033872246742,0.7990573048591614,0.10728435963392258,0.0004843175,0.7802262902259827,0.8188689351081848
128,0.0417238213121891,0.7990884780883789,0.10666166245937347,0.000484195,0.7783268690109253,0.8210228681564331
129,0.03749428316950798,0.8006895780563354,0.10589714348316193,0.00048407252,0.7814649343490601,0.8208982944488525
130,0.04035208001732826,0.8000444173812866,0.10585387796163559,0.00048395002,0.7804860472679138,0.8206362128257751
131,0.03749428316950798,0.8005707263946533,0.10573282837867737,0.00048382752,0.7805323004722595,0.821702778339386
132,0.041152264922857285,0.8034502267837524,0.10519090294837952,0.00048370502,0.7849034667015076,0.8229270577430725
133,0.044581618160009384,0.7998157143592834,0.10493335872888565,0.00048358252,0.7777804136276245,0.8231565952301025
134,0.04298125207424164,0.8028403520584106,0.10412620007991791,0.00048346003,0.7814077138900757,0.8255230784416199
135,0.03886602818965912,0.8044745922088623,0.10311873257160187,0.00048333753,0.7851642966270447,0.8248067498207092
136,0.042524006217718124,0.8040351867675781,0.10320388525724411,0.00048321503,0.7835506796836853,0.825682520866394
137,0.04023776948451996,0.8022119998931885,0.1036575436592102,0.00048309253,0.7814772725105286,0.8241311311721802
138,0.04126657545566559,0.8047435283660889,0.1018444150686264,0.00048297003,0.7811481356620789,0.8298510909080505
139,0.04126657545566559,0.8077879548072815,0.10116878151893616,0.00048284754,0.7875217795372009,0.8291873335838318
140,0.03726566210389137,0.8083842396736145,0.10102705657482147,0.00048272504,0.7876057028770447,0.8303099870681763
141,0.03749428316950798,0.805767834186554,0.1019618958234787,0.00048260254,0.7856869697570801,0.8269301652908325
142,0.040123455226421356,0.8063958883285522,0.10126718878746033,0.00048248004,0.7839164137840271,0.83022141456604
143,0.03760859742760658,0.8098739981651306,0.09980488568544388,0.00048235754,0.7886995077133179,0.8322312831878662
144,0.03566529601812363,0.8096337914466858,0.09861085563898087,0.00048223505,0.7856699228286743,0.8351271152496338
145,0.03646547719836235,0.8130032420158386,0.0981312170624733,0.00048211255,0.793100893497467,0.8339859247207642
146,0.03795153275132179,0.8114075660705566,0.09887731820344925,0.00048199005,0.7902675271034241,0.8337277173995972
147,0.03715134784579277,0.8112428784370422,0.09866581857204437,0.00048186755,0.790071427822113,0.8335978984832764
148,0.04058070480823517,0.8138681054115295,0.09680719673633575,0.00048174505,0.7908518314361572,0.8383214473724365
149,0.041838135570287704,0.8132840394973755,0.09719754010438919,0.00048162256,0.7923675179481506,0.8353610038757324
150,0.03303612396121025,0.8140153288841248,0.09592267870903015,0.00048150006,0.790060818195343,0.8394953012466431
151,0.03863740339875221,0.816061794757843,0.09560543298721313,0.00048137756,0.793311595916748,0.8401853442192078
152,0.04023776948451996,0.8158472180366516,0.0955522432923317,0.00048125506,0.7927780151367188,0.8403100967407227
153,0.03577960655093193,0.8170950412750244,0.09451194852590561,0.00048113256,0.7936614155769348,0.8419620990753174
154,0.03989483416080475,0.8171482682228088,0.09528547525405884,0.00048101007,0.7951576113700867,0.8404507040977478
155,0.03680841252207756,0.8139257431030273,0.09599798917770386,0.00048088757,0.7905979752540588,0.838739812374115
156,0.04092364013195038,0.8169246315956116,0.09406943619251251,0.00048076507,0.7918049693107605,0.8437562584877014
157,0.035208046436309814,0.8190034627914429,0.09376859664916992,0.00048064257,0.7970974445343018,0.8421819806098938
158,0.03657979145646095,0.8182401061058044,0.09343192726373672,0.00048052007,0.7941168546676636,0.8439282774925232
159,0.03635116666555405,0.8198292255401611,0.09303440153598785,0.00048039758,0.7964968085289001,0.8445999622344971
160,0.0347508005797863,0.819536030292511,0.09288813918828964,0.00048027508,0.7950268387794495,0.8456376791000366
161,0.03566529601812363,0.8180491924285889,0.09346386790275574,0.00048015258,0.7952390313148499,0.8422702550888062
162,0.0347508005797863,0.819635808467865,0.09254247695207596,0.00048003008,0.7947420477867126,0.846183180809021
163,0.03600823134183884,0.8196737766265869,0.09241189062595367,0.00047990758,0.7948616147041321,0.8461063504219055
164,0.03749428316950798,0.8193221688270569,0.09271256625652313,0.00047978509,0.7949987649917603,0.8452098369598389
165,0.035208046436309814,0.8184438943862915,0.0923607125878334,0.0004796626,0.7920234203338623,0.8467029929161072
166,0.03749428316950798,0.8218528032302856,0.09074261784553528,0.0004795401,0.7952098846435547,0.8503737449645996
167,0.03703703731298447,0.8247041702270508,0.08959271013736725,0.0004794176,0.7996875643730164,0.8513902425765991
168,0.03749428316950798,0.8231012225151062,0.09080280363559723,0.0004792951,0.8012443780899048,0.8462108373641968
169,0.03932327404618263,0.8190242052078247,0.09185564517974854,0.0004791726,0.7934845685958862,0.8462954759597778
170,0.033493369817733765,0.8210763335227966,0.0904262438416481,0.0004790501,0.7927636504173279,0.8515332341194153
