epoch,accuracy,f1,loss,lr,precision,recall
0,0.1313721090555191,0.0020384907256811857,0.2348221093416214,0.0004998775,0.15632866322994232,0.02131914533674717
1,0.14815524220466614,0.0017672533867880702,0.08367028832435608,0.00049975497,0.20109863579273224,0.0008876815554685891
2,0.14343225955963135,0.002286585047841072,0.08125340193510056,0.00049963244,0.20145465433597565,0.0011500489199534059
3,0.13827358186244965,0.0034576363395899534,0.07986938208341599,0.0004995099,0.1957131326198578,0.0017445806879550219
4,0.134909987449646,0.006390792783349752,0.07847300916910172,0.0004993874,0.22960767149925232,0.0032471218146383762
5,0.12874047458171844,0.018159160390496254,0.07710736244916916,0.00049926486,0.2822982668876648,0.009401707910001278
6,0.1262134164571762,0.03204995393753052,0.07591283321380615,0.00049914233,0.2880919575691223,0.017010655254125595
7,0.12603914737701416,0.0445106141269207,0.0747101679444313,0.0004990198,0.306328147649765,0.024044666439294815
8,0.12006134539842606,0.05490671470761299,0.07362145185470581,0.0004988973,0.3255614936351776,0.03006681799888611
9,0.11763885617256165,0.06972499936819077,0.07256799191236496,0.00049877475,0.3260605037212372,0.039107512682676315
10,0.11568692326545715,0.08156358450651169,0.07153359800577164,0.0004986522,0.3449033200740814,0.04645596817135811
11,0.11200962215662003,0.09353864938020706,0.07064700126647949,0.0004985297,0.3385317921638489,0.05434226244688034
12,0.10845430940389633,0.11009912937879562,0.06979002058506012,0.0004984072,0.36724039912223816,0.0648941844701767
13,0.1051604226231575,0.12041100114583969,0.0689907819032669,0.00049828464,0.3747439980506897,0.07188676297664642
14,0.10259851068258286,0.13165055215358734,0.06825406849384308,0.0004981621,0.36454176902770996,0.08044477552175522
15,0.0976141095161438,0.1463754028081894,0.06749565899372101,0.0004980396,0.3781273663043976,0.09093165397644043
16,0.0956273227930069,0.1560402810573578,0.06666779518127441,0.00049791706,0.379273384809494,0.09844564646482468
17,0.09318740665912628,0.1686599999666214,0.06611751765012741,0.00049779454,0.3925113379955292,0.10763070732355118
18,0.0893009603023529,0.1775881052017212,0.06554831564426422,0.000497672,0.39107948541641235,0.1150519847869873
19,0.08951009809970856,0.18318377435207367,0.06495528668165207,0.0004975495,0.38889026641845703,0.12006044387817383
20,0.08497882634401321,0.19289810955524445,0.06446896493434906,0.00049742695,0.3944181501865387,0.1278836578130722
21,0.08361944556236267,0.19939613342285156,0.06402991712093353,0.0004973044,0.4001350700855255,0.133091539144516
22,0.08138865977525711,0.20716486871242523,0.06348282843828201,0.0004971819,0.40113312005996704,0.13988664746284485
23,0.07873960584402084,0.21640661358833313,0.06307671219110489,0.0004970594,0.40513888001441956,0.14792919158935547
24,0.07670053839683533,0.22057271003723145,0.06264332681894302,0.00049693685,0.41071125864982605,0.15104123950004578
25,0.07565485686063766,0.2299792468547821,0.062179531902074814,0.0004968143,0.4128202497959137,0.15957312285900116
26,0.07441747188568115,0.2355087846517563,0.06178225576877594,0.0004966918,0.4192047417163849,0.16398385167121887
27,0.07384234666824341,0.24101880192756653,0.0613110326230526,0.00049656926,0.42364993691444397,0.1686176210641861
28,0.07225640118122101,0.2441953718662262,0.06112980097532272,0.00049644674,0.4191838800907135,0.17254433035850525
29,0.07243067771196365,0.2510887384414673,0.06070352718234062,0.0004963242,0.42602428793907166,0.17820970714092255
30,0.06992105394601822,0.25550535321235657,0.06038234382867813,0.0004962017,0.4246886074542999,0.182949498295784
31,0.07007790356874466,0.2609212398529053,0.06005248799920082,0.00049607916,0.4371795952320099,0.18624334037303925
32,0.0678296908736229,0.26435941457748413,0.059701524674892426,0.0004959566,0.432751327753067,0.1905609667301178
33,0.06878823041915894,0.26898661255836487,0.059505194425582886,0.0004958341,0.4361124634742737,0.1947564333677292
34,0.06448352336883545,0.27477750182151794,0.059089623391628265,0.0004957116,0.4370826184749603,0.20066788792610168
35,0.06448352336883545,0.27612563967704773,0.05891364440321922,0.00049558905,0.4396909177303314,0.20148834586143494
36,0.0646577998995781,0.2863050401210785,0.0584859624505043,0.0004954665,0.44714316725730896,0.21090546250343323
37,0.06340298801660538,0.28679436445236206,0.05826389044523239,0.000495344,0.447618305683136,0.21123656630516052
38,0.06063193827867508,0.2897445261478424,0.05813378468155861,0.00049522147,0.4467942416667938,0.21467064321041107
39,0.059899963438510895,0.29423922300338745,0.0578349269926548,0.00049509894,0.44546714425086975,0.21996651589870453
40,0.05955140292644501,0.296566903591156,0.05765363946557045,0.0004949764,0.45238059759140015,0.22085271775722504
41,0.05923769995570183,0.30174520611763,0.05723094567656517,0.0004948539,0.45612773299217224,0.22579024732112885
42,0.059307411313056946,0.30500516295433044,0.05697234719991684,0.00049473136,0.4576382040977478,0.2290499061346054
43,0.05904599279165268,0.3074028789997101,0.05675973743200302,0.00049460883,0.45359036326408386,0.23275159299373627
44,0.05845344066619873,0.3123006522655487,0.05651429668068886,0.0004944863,0.4618423581123352,0.2361578643321991
45,0.058122310787439346,0.31263241171836853,0.05640983209013939,0.0004943638,0.462053120136261,0.23652614653110504
46,0.055943813174963,0.31506648659706116,0.05622163042426109,0.00049424125,0.46176913380622864,0.23934629559516907
47,0.05765175446867943,0.320342481136322,0.055821679532527924,0.0004941187,0.4667264521121979,0.2440914809703827
48,0.05698949098587036,0.3233196437358856,0.05576091632246971,0.0004939962,0.4706086814403534,0.2464623749256134
49,0.05698949098587036,0.3244285583496094,0.05556965246796608,0.00049387367,0.4687386453151703,0.24826134741306305
50,0.05528154969215393,0.3273836672306061,0.0554080493748188,0.00049375114,0.47334718704223633,0.2504599690437317
51,0.05298105627298355,0.3294127285480499,0.055193524807691574,0.0004936286,0.471167653799057,0.25350263714790344
52,0.05407901853322983,0.33379483222961426,0.055055249482393265,0.0004935061,0.47691282629966736,0.25705426931381226
53,0.052196796983480453,0.33510762453079224,0.05482156202197075,0.00049338356,0.4749842584133148,0.259005606174469
54,0.05174366757273674,0.33409982919692993,0.054797638207674026,0.00049326103,0.47470036149024963,0.25791314244270325
55,0.05495041608810425,0.33941221237182617,0.0544763058423996,0.0004931385,0.47704416513442993,0.2635990083217621
56,0.05268478021025658,0.3433280289173126,0.05420203506946564,0.000493016,0.4812249541282654,0.2670610845088959
57,0.051883094012737274,0.3459230959415436,0.054033879190683365,0.00049289345,0.48164159059524536,0.27011755108833313
58,0.05273706465959549,0.34876441955566406,0.05392458289861679,0.0004927709,0.4865933954715729,0.27200013399124146
59,0.05226650834083557,0.34850019216537476,0.053822774440050125,0.0004926484,0.4877873361110687,0.2713339328765869
60,0.05134282633662224,0.35007375478744507,0.05372590571641922,0.00049252587,0.4839005470275879,0.2744964063167572
61,0.049617454409599304,0.35640427470207214,0.05330697074532509,0.00049240334,0.48941856622695923,0.2804618179798126
62,0.05137768015265465,0.35552218556404114,0.0533054918050766,0.0004922808,0.4882502257823944,0.27979931235313416
63,0.049425747245550156,0.3535524010658264,0.053345777094364166,0.0004921583,0.48703473806381226,0.2777215540409088
64,0.05012286826968193,0.35792064666748047,0.05306817963719368,0.00049203576,0.4906507134437561,0.2819783389568329
65,0.04923404008150101,0.36109957098960876,0.05292045697569847,0.00049191323,0.4924556314945221,0.28531453013420105
66,0.04777009040117264,0.36149507761001587,0.05282486230134964,0.0004917907,0.48980993032455444,0.286664217710495
67,0.04872862994670868,0.3634667992591858,0.05263387784361839,0.0004916682,0.49309393763542175,0.28805264830589294
68,0.04980916529893875,0.36843639612197876,0.052406031638383865,0.00049154565,0.5005327463150024,0.29172757267951965
69,0.04785722866654396,0.3689522445201874,0.05230986699461937,0.0004914231,0.49929720163345337,0.29276877641677856
70,0.04651527479290962,0.36935868859291077,0.052324261516332626,0.0004913006,0.49648934602737427,0.2942584455013275
71,0.0452256053686142,0.3701173663139343,0.05204267054796219,0.00049117807,0.497344434261322,0.29491570591926575
72,0.04745638743042946,0.3707412779331207,0.05214282497763634,0.00049105554,0.4969959259033203,0.29587826132774353
73,0.04607957601547241,0.37494906783103943,0.05188070982694626,0.000490933,0.5032356381416321,0.2990190386772156
74,0.04695097357034683,0.3719659447669983,0.05202468857169151,0.0004908105,0.49713653326034546,0.29729345440864563
75,0.04679412394762039,0.377521276473999,0.05170288309454918,0.00049068796,0.5048262476921082,0.301777184009552
76,0.04599243775010109,0.37653183937072754,0.05157732218503952,0.00049056544,0.5021353960037231,0.30153340101242065
77,0.0460272915661335,0.3784515857696533,0.05151525139808655,0.0004904429,0.5022229552268982,0.3038237690925598
78,0.04630614072084427,0.3807205259799957,0.05132146179676056,0.0004903204,0.5056494474411011,0.3054952621459961
79,0.0452430322766304,0.38137730956077576,0.05132541060447693,0.00049019785,0.5020818710327148,0.3077133297920227
