epoch,accuracy,f1,loss,lr,precision,recall
0,0.13784195482730865,0.0023217357229441404,0.21308469772338867,0.0004998775,0.16063328087329865,0.01742049679160118
1,0.1444482058286667,0.0024404507130384445,0.08719002455472946,0.00049975497,0.1936173439025879,0.0012282043462619185
2,0.14089100062847137,0.003656994551420212,0.08516423404216766,0.00049963244,0.19933150708675385,0.001846084138378501
3,0.13100984692573547,0.006175899878144264,0.08360036462545395,0.0004995099,0.2058008462190628,0.0031372238881886005
4,0.12870895862579346,0.01775883510708809,0.08213755488395691,0.0004993874,0.2766554653644562,0.009191799908876419
5,0.1265774518251419,0.034309785813093185,0.08084427565336227,0.00049926486,0.2957654297351837,0.01824195683002472
6,0.1227661520242691,0.045427996665239334,0.07964373379945755,0.00049914233,0.3138417601585388,0.024531306698918343
7,0.12146749347448349,0.056512631475925446,0.07852860540151596,0.0004990198,0.3105047643184662,0.03113321214914322
8,0.11861607432365417,0.06704894453287125,0.0774909183382988,0.0004988973,0.32257023453712463,0.03748501092195511
9,0.11656926572322845,0.0764445811510086,0.07650871574878693,0.00049877475,0.3271186649799347,0.04340226575732231
10,0.11100759357213974,0.08864999562501907,0.07556691765785217,0.0004986522,0.3368682265281677,0.05115605518221855
11,0.10941249877214432,0.09731729328632355,0.07481152564287186,0.0004985297,0.3414119482040405,0.05685950815677643
12,0.10612348467111588,0.11243614554405212,0.07392207533121109,0.0004984072,0.35123392939567566,0.0670410692691803
13,0.10253804177045822,0.11947421729564667,0.07323330640792847,0.00049828464,0.35972920060157776,0.0717475414276123
14,0.10202986747026443,0.12914979457855225,0.07262754440307617,0.0004981621,0.357046514749527,0.07895397394895554
15,0.09814798831939697,0.13966535031795502,0.07197196036577225,0.0004980396,0.3625536561012268,0.08666469156742096
16,0.0966799333691597,0.15016095340251923,0.071352019906044,0.00049791706,0.3707636892795563,0.0942811444401741
17,0.09276982396841049,0.15728355944156647,0.07077641785144806,0.00049779454,0.37019598484039307,0.10000429302453995
18,0.09113238006830215,0.16416260600090027,0.07026165723800659,0.000497672,0.37514275312423706,0.1051870808005333
19,0.08942434936761856,0.17328421771526337,0.0697006806731224,0.0004975495,0.37700507044792175,0.11265119910240173
20,0.08630473166704178,0.17809639871120453,0.06930683553218842,0.00049742695,0.3788492977619171,0.11657945811748505
21,0.08569774776697159,0.18095102906227112,0.06900126487016678,0.0004973044,0.37793365120887756,0.11908933520317078
22,0.08201349526643753,0.18801628053188324,0.06861845403909683,0.0004971819,0.37889957427978516,0.12516672909259796
23,0.0812230035662651,0.1949019879102707,0.06816510111093521,0.0004970594,0.3886096775531769,0.1302512139081955
24,0.08149120211601257,0.19715078175067902,0.06786705553531647,0.00049693685,0.3836584687232971,0.13284602761268616
25,0.07823042571544647,0.2062753289937973,0.06744229793548584,0.0004968143,0.3859080672264099,0.14091798663139343
26,0.07728466391563416,0.2124970406293869,0.06699671596288681,0.0004966918,0.3976612389087677,0.14518491923809052
27,0.07681883871555328,0.2123190015554428,0.06685758382081985,0.00049656926,0.3946962356567383,0.14538542926311493
