epoch,accuracy,f1,loss,lr,precision,recall
53,0.06959880888462067,0.2280535101890564,0.03878100961446762,0.00049338356,0.3642425835132599,0.16681164503097534
54,0.06920929998159409,0.22947534918785095,0.0386979803442955,0.00049326103,0.3670191466808319,0.16779835522174835
55,0.06974287331104279,0.22979876399040222,0.03872936964035034,0.0004931385,0.36753231287002563,0.1681097447872162
56,0.0704365149140358,0.22952976822853088,0.03872354328632355,0.000493016,0.3660758137702942,0.16799919307231903
57,0.06976955384016037,0.2306462675333023,0.038658082485198975,0.00049289345,0.3683255612850189,0.16875265538692474
58,0.06875043362379074,0.22949762642383575,0.03870854154229164,0.0004927709,0.36639344692230225,0.1679648607969284
59,0.06949742883443832,0.23257750272750854,0.03859178349375725,0.0004926484,0.3687323033809662,0.17081241309642792
60,0.07039916515350342,0.23100432753562927,0.03860992565751076,0.00049252587,0.36515554785728455,0.1697956919670105
61,0.06998297572135925,0.2361370325088501,0.038501136004924774,0.00049240334,0.3738040328025818,0.17344562709331512
62,0.06981223821640015,0.23271065950393677,0.03854575380682945,0.0004922808,0.36761224269866943,0.17097441852092743
63,0.06886248290538788,0.23336325585842133,0.03851649910211563,0.0004921583,0.36703503131866455,0.17198288440704346
64,0.06966283917427063,0.23749248683452606,0.038498397916555405,0.00049203576,0.3733287453651428,0.17509305477142334
65,0.06920929998159409,0.23755058646202087,0.03847402706742287,0.00049191323,0.3760789632797241,0.1744893193244934
66,0.06910792738199234,0.23666688799858093,0.03846413269639015,0.0004917907,0.37440991401672363,0.17389041185379028
67,0.0693640410900116,0.23610317707061768,0.03843943774700165,0.0004916682,0.3693864047527313,0.17445369064807892
68,0.07039916515350342,0.2388215959072113,0.038369957357645035,0.00049154565,0.37419870495796204,0.1763876974582672
69,0.06926266103982925,0.2383752465248108,0.03840203210711479,0.0004914231,0.3737296760082245,0.17591449618339539
70,0.07032446563243866,0.2374841719865799,0.038410868495702744,0.0004913006,0.37388259172439575,0.17492973804473877
71,0.07013771682977676,0.23978300392627716,0.038342852145433426,0.00049117807,0.3744117021560669,0.177301287651062
72,0.06984958797693253,0.24147115647792816,0.03832473233342171,0.00049105554,0.37736737728118896,0.17835696041584015
73,0.0688197985291481,0.24352484941482544,0.03824811428785324,0.000490933,0.3790280222892761,0.18030448257923126
74,0.06956145912408829,0.24338068068027496,0.0382106676697731,0.0004908105,0.37798014283180237,0.1804143488407135
75,0.0698976069688797,0.24777473509311676,0.03812883049249649,0.00049068796,0.38413047790527344,0.18375365436077118
76,0.0700736865401268,0.2441820502281189,0.03822384402155876,0.00049056544,0.37973928451538086,0.18091824650764465
77,0.06870241463184357,0.24649621546268463,0.038093358278274536,0.0004904429,0.38175609707832336,0.18295827507972717
78,0.06974820792675018,0.2469014674425125,0.03814511001110077,0.0004903204,0.3818771243095398,0.18327492475509644
79,0.07014838606119156,0.24528782069683075,0.03812443092465401,0.00049019785,0.3785827159881592,0.18229158222675323
80,0.06855835020542145,0.2490963339805603,0.038011398166418076,0.0004900753,0.3839140832424164,0.18530744314193726
81,0.06934269517660141,0.2506834864616394,0.03799983859062195,0.0004899528,0.38728412985801697,0.18618342280387878
82,0.06992962211370468,0.24848797917366028,0.03802008181810379,0.0004898303,0.3822176158428192,0.18489199876785278
83,0.06914527714252472,0.24939408898353577,0.03797343000769615,0.00048970775,0.38195884227752686,0.18613767623901367
84,0.06891583651304245,0.25143885612487793,0.0379028357565403,0.0004895852,0.3856388032436371,0.18746770918369293
85,0.06880378723144531,0.2494923174381256,0.03798728063702583,0.0004894627,0.3832237720489502,0.18590353429317474
86,0.07021775096654892,0.25161680579185486,0.03795021399855614,0.00048934016,0.38946065306663513,0.18701988458633423
87,0.06963615864515305,0.2514180541038513,0.037909239530563354,0.00048921764,0.3852757215499878,0.18758252263069153
88,0.06927866488695145,0.25168102979660034,0.03787659853696823,0.0004890951,0.3846375644207001,0.1878957748413086
89,0.06885181367397308,0.25649532675743103,0.03778346627950668,0.0004889726,0.39045074582099915,0.1918577253818512
90,0.0686490535736084,0.255347341299057,0.03777814656496048,0.00048885006,0.3896688222885132,0.19077511131763458
91,0.06964149326086044,0.2533722221851349,0.03783345967531204,0.0004887275,0.3851575553417206,0.1897149682044983
92,0.06981223821640015,0.2523860037326813,0.03786348178982735,0.000488605,0.38586047291755676,0.18845853209495544
93,0.06841428577899933,0.25406697392463684,0.037811171263456345,0.0004884825,0.3858407139778137,0.19031915068626404
94,0.06891050189733505,0.25346997380256653,0.037823181599378586,0.00048835995,0.3861055076122284,0.18950992822647095
95,0.068643718957901,0.2555597126483917,0.03777775913476944,0.00048823745,0.3898535966873169,0.19111326336860657
96,0.06889449805021286,0.25596317648887634,0.03776048496365547,0.00048811495,0.3897298574447632,0.1916382610797882
97,0.06858502328395844,0.2558479607105255,0.03777512162923813,0.00048799245,0.3888254761695862,0.1916540414094925
98,0.06924131512641907,0.25663650035858154,0.037717267870903015,0.00048786995,0.38972142338752747,0.19231586158275604
99,0.06848898530006409,0.258261501789093,0.03771331533789635,0.00048774746,0.38980960845947266,0.1940404325723648
100,0.06920396536588669,0.2569521963596344,0.03767178952693939,0.00048762496,0.38799533247947693,0.19287966191768646
101,0.06886781752109528,0.25768545269966125,0.03772387281060219,0.00048750246,0.39096948504447937,0.19307594001293182
102,0.0677419900894165,0.2556508183479309,0.03770684823393822,0.00048737996,0.3884579539299011,0.1915348619222641
103,0.06800877302885056,0.2591703236103058,0.037643104791641235,0.00048725746,0.3916407823562622,0.1946610063314438
104,0.06908658146858215,0.25777819752693176,0.03767876699566841,0.00048713497,0.3906088173389435,0.19329071044921875
105,0.06895852833986282,0.25917258858680725,0.03757796436548233,0.00048701247,0.38989976048469543,0.19498057663440704
106,0.06821686029434204,0.25887805223464966,0.03764673322439194,0.00048688997,0.3895748257637024,0.19483999907970428
107,0.06913460046052933,0.2595288157463074,0.037629738450050354,0.00048676747,0.3915911912918091,0.19499711692333221
108,0.06872375309467316,0.25966647267341614,0.037620000541210175,0.00048664497,0.391539990901947,0.19507984817028046
109,0.06903856247663498,0.26067957282066345,0.03759276494383812,0.00048652248,0.3912484049797058,0.19643135368824005
110,0.06773131340742111,0.26040205359458923,0.037602584809064865,0.00048639998,0.391393780708313,0.19601626694202423
111,0.06849431991577148,0.2580912709236145,0.03765038400888443,0.00048627748,0.38860008120536804,0.19405725598335266
112,0.06808347254991531,0.2608482837677002,0.03753948211669922,0.00048615498,0.3940229117870331,0.195907324552536
113,0.067923404276371,0.26174789667129517,0.0376063697040081,0.00048603248,0.3923622965812683,0.19736380875110626
114,0.06968951225280762,0.2630327641963959,0.03748370707035065,0.00048591,0.394095778465271,0.198411762714386
115,0.06856901943683624,0.26503491401672363,0.03744010627269745,0.0004857875,0.39716994762420654,0.19985073804855347
116,0.06830757111310959,0.2625241279602051,0.037445440888404846,0.000485665,0.39186912775039673,0.19841980934143066
117,0.06848898530006409,0.26538559794425964,0.0374237559735775,0.0004855425,0.39694613218307495,0.20034143328666687
